Transaction_ID,Date,Customer_ID,Product_Category,Quantity,Unit_Price,Shipping_Cost,Delivery_Status,Customer_Rating,Region,Total_Sales
3043,2026-03-27 02:00:00,CUST-817,Beauty,1,168.62,24.73,Delivered,5.0,South America,168.62
3044,2026-03-27 03:00:00,CUST-688,Electronics,4,259.49,12.83,Delivered,5.0,Europe,1037.96
3045,2026-03-27 04:00:00,CUST-623,Electronics,1,340.17,12.87,Delivered,3.0,South America,340.17
3046,2026-03-27 05:00:00,CUST-394,Clothing,2,298.55,33.17,Delivered,3.0,Europe,597.1
3047,2026-03-27 06:00:00,CUST-323,Home Decor,1,292.38,22.42,Delivered,4.0,Asia,292.38
3048,2026-03-27 07:00:00,CUST-624,Home Decor,2,42.18,7.53,Shipped,2.0,Europe,84.36
3049,2026-03-27 08:00:00,CUST-145,Electronics,2,132.05,46.41,Shipped,4.0,Europe,264.1
3050,2026-03-27 09:00:00,CUST-766,Clothing,1,290.2,23.22,Delivered,5.0,Europe,290.2
3051,2026-03-27 10:00:00,CUST-212,Clothing,2,18.98,31.6,Delivered,1.0,Europe,37.96
3052,2026-03-27 11:00:00,CUST-332,Electronics,2,132.82,44.84,Delivered,5.0,North America,265.64
3053,2026-03-27 12:00:00,CUST-116,Beauty,2,122.3,23.1,Delivered,5.0,South America,244.6
3054,2026-03-27 13:00:00,CUST-459,Electronics,3,132.43,41.93,Delivered,3.0,Asia,397.29
3055,2026-03-27 14:00:00,CUST-322,Clothing,1,272.45,46.16,Delivered,3.0,Europe,272.45
3056,2026-03-27 15:00:00,CUST-965,Home Decor,2,295.16,12.83,Delivered,1.0,North America,590.32
3057,2026-03-27 16:00:00,CUST-799,Electronics,5,455.41,45.16,Delivered,5.0,North America,2277.05
3058,2026-03-27 17:00:00,CUST-547,Home Decor,3,199.16,10.39,Shipped,5.0,Asia,597.48
3059,2026-03-27 18:00:00,CUST-955,Beauty,4,464.02,17.38,Delivered,4.0,South America,1856.08
3060,2026-03-27 19:00:00,CUST-464,Electronics,1,329.46,41.37,Shipped,4.0,Asia,329.46
3061,2026-03-27 20:00:00,CUST-774,Books,3,457.2,45.53,Delivered,4.0,Europe,1371.6
3062,2026-03-27 21:00:00,CUST-425,Home Decor,2,418.4,35.79,Delivered,5.0,South America,836.8
3063,2026-03-27 22:00:00,CUST-566,Electronics,1,346.92,9.72,Delivered,1.0,South America,346.92
3064,2026-03-27 23:00:00,CUST-513,Clothing,3,184.49,28.53,Delivered,5.0,Asia,553.47
3065,2026-03-28 00:00:00,CUST-554,Clothing,2,128.14,30.77,Shipped,5.0,Asia,256.28
3066,2026-03-28 01:00:00,CUST-685,Home Decor,1,118.97,17.68,Delivered,4.0,South America,118.97
3067,2026-03-28 02:00:00,CUST-332,Beauty,1,476.57,49.61,Delivered,5.0,Asia,476.57
3068,2026-03-28 03:00:00,CUST-323,Beauty,3,479.7,20.1,Delivered,1.0,South America,1439.1
3069,2026-03-28 04:00:00,CUST-930,Books,1,365.17,14.46,Delivered,4.0,Asia,365.17
3070,2026-03-28 05:00:00,CUST-511,Beauty,1,443.06,9.96,Returned,3.0,South America,443.06
3071,2026-03-28 06:00:00,CUST-671,Home Decor,1,460.31,22.03,Delivered,1.0,Europe,460.31
3072,2026-03-28 07:00:00,CUST-434,Clothing,1,260.66,36.17,Cancelled,4.0,North America,260.66
3073,2026-03-28 08:00:00,CUST-321,Clothing,4,318.24,15.41,Delivered,5.0,Asia,1272.96
3074,2026-03-28 09:00:00,CUST-136,Electronics,1,215.19,39.63,Delivered,5.0,South America,215.19
3075,2026-03-28 10:00:00,CUST-377,Home Decor,2,215.06,11.09,Delivered,5.0,North America,430.12
3076,2026-03-28 11:00:00,CUST-295,Clothing,4,28.83,24.82,Cancelled,4.0,North America,115.32
3077,2026-03-28 12:00:00,CUST-963,Electronics,2,222.57,36.61,Shipped,5.0,North America,445.14
3078,2026-03-28 13:00:00,CUST-583,Electronics,1,340.01,11.09,Shipped,4.0,Asia,340.01
3079,2026-03-28 14:00:00,CUST-341,Clothing,3,216.77,31.9,Delivered,3.0,Asia,650.31
3080,2026-03-28 15:00:00,CUST-423,Home Decor,1,437.48,40.95,Delivered,4.0,Europe,437.48
3081,2026-03-28 16:00:00,CUST-830,Clothing,1,172.96,31.8,Delivered,5.0,Asia,172.96
3082,2026-03-28 17:00:00,CUST-291,Home Decor,2,75.01,28.02,Delivered,4.0,Asia,150.02
3083,2026-03-28 18:00:00,CUST-116,Clothing,3,407.66,42.72,Delivered,5.0,Asia,1222.98
3084,2026-03-28 19:00:00,CUST-623,Home Decor,3,340.23,49.34,Delivered,3.0,North America,1020.69
3085,2026-03-28 20:00:00,CUST-500,Electronics,5,128.49,13.16,Delivered,5.0,Europe,642.45
3086,2026-03-28 21:00:00,CUST-985,Electronics,3,272.86,36.11,Delivered,5.0,North America,818.58
3087,2026-03-28 22:00:00,CUST-804,Home Decor,3,206.91,8.63,Shipped,5.0,Europe,620.73
3088,2026-03-28 23:00:00,CUST-121,Clothing,3,470.04,6.93,Cancelled,5.0,Asia,1410.12
3089,2026-03-29 00:00:00,CUST-573,Electronics,1,307.59,17.64,Delivered,5.0,South America,307.59
3090,2026-03-29 01:00:00,CUST-219,Clothing,1,87.61,48.69,Delivered,4.0,Asia,87.61
3091,2026-03-29 02:00:00,CUST-309,Electronics,2,256.05,29.85,Delivered,5.0,North America,512.1
3092,2026-03-29 03:00:00,CUST-405,Clothing,2,432.65,17.07,Delivered,4.0,North America,865.3
3093,2026-03-29 04:00:00,CUST-369,Clothing,1,339.03,10.97,Delivered,5.0,North America,339.03
3094,2026-03-29 05:00:00,CUST-803,Home Decor,1,422.8,46.41,Delivered,5.0,Europe,422.8
3095,2026-03-29 06:00:00,CUST-786,Beauty,1,132.7,21.31,Delivered,4.0,North America,132.7
3096,2026-03-29 07:00:00,CUST-384,Electronics,2,445.29,18.8,Delivered,5.0,South America,890.58
3097,2026-03-29 08:00:00,CUST-815,Books,3,380.25,43.61,Shipped,4.0,South America,1140.75
3098,2026-03-29 09:00:00,CUST-775,Clothing,4,367.17,32.2,Delivered,2.0,Asia,1468.68
3099,2026-03-29 10:00:00,CUST-862,Home Decor,3,179.81,12.59,Delivered,5.0,Europe,539.43
3100,2026-03-29 11:00:00,CUST-326,Home Decor,3,444.95,23.97,Delivered,4.0,Europe,1334.85
3101,2026-03-29 12:00:00,CUST-480,Home Decor,1,322.61,46.77,Delivered,5.0,Asia,322.61
3102,2026-03-29 13:00:00,CUST-559,Clothing,1,427.4,45.55,Delivered,4.0,North America,427.4
3103,2026-03-29 14:00:00,CUST-106,Clothing,1,186.88,8.15,Delivered,5.0,North America,186.88
3104,2026-03-29 15:00:00,CUST-128,Electronics,2,81.37,17.09,Shipped,5.0,Asia,162.74
3105,2026-03-29 16:00:00,CUST-132,Electronics,1,172.85,11.95,Delivered,5.0,Asia,172.85
3106,2026-03-29 17:00:00,CUST-745,Clothing,2,233.08,29.02,Delivered,4.0,Asia,466.16
3107,2026-03-29 18:00:00,CUST-978,Clothing,2,271.37,38.75,Delivered,4.0,Asia,542.74
3108,2026-03-29 19:00:00,CUST-178,Clothing,1,260.3,18.3,Delivered,5.0,Europe,260.3
3109,2026-03-29 20:00:00,CUST-558,Electronics,4,277.57,39.11,Delivered,,Europe,1110.28
3110,2026-03-29 21:00:00,CUST-669,Home Decor,2,422.44,35.09,Delivered,4.0,North America,844.88
3111,2026-03-29 22:00:00,CUST-637,Beauty,1,93.35,37.77,Delivered,5.0,Europe,93.35
3112,2026-03-29 23:00:00,CUST-581,Books,1,164.87,47.67,Delivered,5.0,Europe,164.87
3113,2026-03-30 00:00:00,CUST-529,Clothing,2,445.42,24.11,Shipped,5.0,Europe,890.84
3114,2026-03-30 01:00:00,CUST-837,Home Decor,1,284.62,20.42,Delivered,5.0,Asia,284.62
3115,2026-03-30 02:00:00,CUST-384,Beauty,1,295.86,35.77,Delivered,5.0,Europe,295.86
3116,2026-03-30 03:00:00,CUST-615,Clothing,2,244.25,41.34,Delivered,4.0,North America,488.5
3117,2026-03-30 04:00:00,CUST-198,Clothing,4,279.0,13.62,Delivered,5.0,Europe,1116.0
3118,2026-03-30 05:00:00,CUST-496,Books,1,107.06,43.11,Delivered,5.0,Asia,107.06
3119,2026-03-30 06:00:00,CUST-588,Clothing,4,277.96,7.6,Delivered,4.0,Europe,1111.84
3120,2026-03-30 07:00:00,CUST-138,Clothing,3,498.61,5.29,Delivered,2.0,South America,1495.83
3121,2026-03-30 08:00:00,CUST-370,Electronics,1,287.36,12.13,Delivered,,North America,287.36
3122,2026-03-30 09:00:00,CUST-986,Electronics,2,31.76,49.04,Delivered,5.0,Europe,63.52
3123,2026-03-30 10:00:00,CUST-896,Beauty,1,400.25,28.56,Delivered,5.0,North America,400.25
3124,2026-03-30 11:00:00,CUST-256,Home Decor,1,204.27,7.1,Delivered,5.0,Asia,204.27
3125,2026-03-30 12:00:00,CUST-174,Clothing,2,85.3,49.87,Delivered,5.0,North America,170.6
3126,2026-03-30 13:00:00,CUST-983,Electronics,2,432.63,38.52,Delivered,3.0,South America,865.26
3127,2026-03-30 14:00:00,CUST-899,Home Decor,1,107.01,42.71,Delivered,5.0,South America,107.01
3128,2026-03-30 15:00:00,CUST-229,Home Decor,4,461.18,14.58,Cancelled,5.0,North America,1844.72
3129,2026-03-30 16:00:00,CUST-786,Electronics,3,226.48,9.75,Delivered,3.0,Asia,679.44
3130,2026-03-30 17:00:00,CUST-183,Beauty,4,373.97,28.18,Cancelled,5.0,North America,1495.88
3131,2026-03-30 18:00:00,CUST-121,Electronics,1,278.03,39.75,Delivered,4.0,Europe,278.03
3132,2026-03-30 19:00:00,CUST-558,Clothing,4,135.75,33.7,Delivered,2.0,Europe,543.0
3133,2026-03-30 20:00:00,CUST-638,Home Decor,1,338.83,33.4,Delivered,2.0,North America,338.83
3134,2026-03-30 21:00:00,CUST-806,Electronics,1,479.38,39.07,Delivered,5.0,Europe,479.38
3135,2026-03-30 22:00:00,CUST-948,Beauty,3,387.12,15.22,Delivered,5.0,Europe,1161.36
3136,2026-03-30 23:00:00,CUST-481,Home Decor,2,305.97,34.77,Delivered,5.0,Asia,611.94
3137,2026-03-31 00:00:00,CUST-847,Beauty,2,495.41,22.64,Delivered,5.0,North America,990.82
3138,2026-03-31 01:00:00,CUST-539,Electronics,1,140.01,8.14,Delivered,3.0,Europe,140.01
3139,2026-03-31 02:00:00,CUST-703,Electronics,1,40.55,14.1,Delivered,3.0,North America,40.55
3140,2026-03-31 03:00:00,CUST-120,Electronics,2,25.74,40.73,Delivered,4.0,North America,51.48
3141,2026-03-31 04:00:00,CUST-402,Clothing,1,358.24,45.32,Cancelled,4.0,Europe,358.24
3142,2026-03-31 05:00:00,CUST-968,Home Decor,2,416.81,17.73,Delivered,5.0,Asia,833.62
3143,2026-03-31 06:00:00,CUST-183,Beauty,1,321.2,13.57,Delivered,5.0,Asia,321.2
3144,2026-03-31 07:00:00,CUST-873,Home Decor,4,453.46,6.2,Cancelled,4.0,South America,1813.84
3145,2026-03-31 08:00:00,CUST-758,Books,2,352.01,47.65,Delivered,2.0,North America,704.02
3146,2026-03-31 09:00:00,CUST-552,Home Decor,2,191.77,35.77,Delivered,5.0,South America,383.54
3147,2026-03-31 10:00:00,CUST-486,Clothing,4,98.82,48.07,Delivered,5.0,Asia,395.28
3148,2026-03-31 11:00:00,CUST-606,Electronics,2,463.08,43.87,Delivered,5.0,Europe,926.16
3149,2026-03-31 12:00:00,CUST-356,Home Decor,1,60.76,20.32,Cancelled,4.0,Europe,60.76
3150,2026-03-31 13:00:00,CUST-669,Electronics,1,276.06,10.07,Delivered,5.0,Asia,276.06
3151,2026-03-31 14:00:00,CUST-991,Electronics,2,163.86,27.46,Delivered,4.0,Asia,327.72
3152,2026-03-31 15:00:00,CUST-626,Clothing,1,142.99,6.21,Delivered,5.0,North America,142.99
3153,2026-03-31 16:00:00,CUST-261,Beauty,2,326.46,11.75,Delivered,2.0,South America,652.92
3154,2026-03-31 17:00:00,CUST-262,Electronics,1,123.31,15.5,Delivered,4.0,South America,123.31
3155,2026-03-31 18:00:00,CUST-931,Beauty,1,459.02,34.95,Delivered,5.0,Asia,459.02
3156,2026-03-31 19:00:00,CUST-892,Beauty,2,208.96,27.94,Delivered,4.0,North America,417.92
3157,2026-03-31 20:00:00,CUST-891,Clothing,5,341.91,18.61,Delivered,5.0,Europe,1709.55
3158,2026-03-31 21:00:00,CUST-623,Electronics,2,366.6,30.41,Delivered,3.0,Asia,733.2
3159,2026-03-31 22:00:00,CUST-885,Electronics,4,344.64,10.63,Shipped,1.0,South America,1378.56
3160,2026-03-31 23:00:00,CUST-370,Home Decor,4,452.67,39.01,Delivered,5.0,North America,1810.68
3161,2026-04-01 00:00:00,CUST-591,Home Decor,1,123.25,37.04,Delivered,4.0,North America,123.25
3162,2026-04-01 01:00:00,CUST-307,Beauty,1,52.17,14.74,Delivered,3.0,North America,52.17
3163,2026-04-01 02:00:00,CUST-638,Home Decor,3,37.18,32.29,Cancelled,3.0,South America,111.54
3164,2026-04-01 03:00:00,CUST-683,Electronics,3,440.14,27.65,Delivered,5.0,North America,1320.42
3165,2026-04-01 04:00:00,CUST-159,Electronics,2,486.91,7.74,Delivered,5.0,Europe,973.82
3166,2026-04-01 05:00:00,CUST-529,Home Decor,5,158.24,17.52,Delivered,5.0,South America,791.2
3167,2026-04-01 06:00:00,CUST-756,Electronics,1,349.82,49.98,Delivered,5.0,Asia,349.82
3168,2026-04-01 07:00:00,CUST-704,Clothing,1,14.37,9.48,Delivered,5.0,North America,14.37
3169,2026-04-01 08:00:00,CUST-408,Clothing,2,102.43,27.79,Delivered,4.0,South America,204.86
3170,2026-04-01 09:00:00,CUST-619,Electronics,1,347.74,43.22,Delivered,5.0,Asia,347.74
3171,2026-04-01 10:00:00,CUST-690,Electronics,1,42.28,18.53,Delivered,4.0,Asia,42.28
3172,2026-04-01 11:00:00,CUST-126,Clothing,1,239.57,16.73,Delivered,5.0,Europe,239.57
3173,2026-04-01 12:00:00,CUST-785,Electronics,1,334.67,45.09,Delivered,5.0,Asia,334.67
3174,2026-04-01 13:00:00,CUST-661,Electronics,2,385.32,18.72,Cancelled,5.0,Europe,770.64
3175,2026-04-01 14:00:00,CUST-298,Home Decor,3,232.37,34.32,Delivered,4.0,South America,697.11
3176,2026-04-01 15:00:00,CUST-486,Beauty,3,318.84,38.31,Delivered,5.0,Europe,956.52
3177,2026-04-01 16:00:00,CUST-448,Electronics,2,274.39,40.49,Delivered,5.0,South America,548.78
3178,2026-04-01 17:00:00,CUST-792,Beauty,1,35.63,49.76,Shipped,4.0,South America,35.63
3179,2026-04-01 18:00:00,CUST-635,Clothing,2,373.97,41.14,Delivered,5.0,North America,747.94
3180,2026-04-01 19:00:00,CUST-927,Clothing,1,94.46,34.57,Cancelled,5.0,Europe,94.46
3181,2026-04-01 20:00:00,CUST-477,Beauty,1,25.58,45.3,Delivered,1.0,South America,25.58
3182,2026-04-01 21:00:00,CUST-998,Home Decor,1,231.07,45.76,Delivered,5.0,North America,231.07
3183,2026-04-01 22:00:00,CUST-657,Beauty,3,434.16,48.79,Delivered,5.0,Europe,1302.48
3184,2026-04-01 23:00:00,CUST-626,Electronics,4,83.91,39.94,Delivered,5.0,Europe,335.64
3185,2026-04-02 00:00:00,CUST-252,Electronics,2,16.3,13.77,Delivered,5.0,Asia,32.6
3186,2026-04-02 01:00:00,CUST-833,Beauty,2,63.89,36.94,Shipped,1.0,North America,127.78
3187,2026-04-02 02:00:00,CUST-305,Clothing,1,188.19,8.38,Delivered,3.0,Asia,188.19
3188,2026-04-02 03:00:00,CUST-554,Electronics,2,294.28,19.31,Delivered,3.0,South America,588.56
3189,2026-04-02 04:00:00,CUST-372,Home Decor,2,104.58,10.21,Delivered,4.0,Europe,209.16
3190,2026-04-02 05:00:00,CUST-993,Beauty,1,402.96,47.75,Returned,5.0,South America,402.96
3191,2026-04-02 06:00:00,CUST-335,Beauty,1,379.12,20.24,Delivered,4.0,North America,379.12
3192,2026-04-02 07:00:00,CUST-951,Clothing,3,350.97,37.09,Delivered,4.0,Europe,1052.91
3193,2026-04-02 08:00:00,CUST-839,Beauty,2,248.86,30.71,Delivered,5.0,South America,497.72
3194,2026-04-02 09:00:00,CUST-620,Electronics,3,188.96,9.84,Delivered,4.0,Europe,566.88
3195,2026-04-02 10:00:00,CUST-777,Electronics,3,194.04,30.26,Delivered,2.0,Asia,582.12
3196,2026-04-02 11:00:00,CUST-930,Home Decor,5,256.5,34.75,Delivered,5.0,North America,1282.5
3197,2026-04-02 12:00:00,CUST-825,Electronics,1,47.88,44.67,Shipped,3.0,North America,47.88
3198,2026-04-02 13:00:00,CUST-600,Clothing,1,344.33,8.15,Shipped,5.0,North America,344.33
3199,2026-04-02 14:00:00,CUST-216,Home Decor,1,182.24,18.3,Delivered,5.0,Europe,182.24
3200,2026-04-02 15:00:00,CUST-485,Clothing,1,120.13,36.16,Delivered,5.0,South America,120.13
3201,2026-04-02 16:00:00,CUST-443,Electronics,2,146.38,6.54,Delivered,2.0,South America,292.76
3202,2026-04-02 17:00:00,CUST-683,Electronics,2,98.34,14.16,Delivered,4.0,North America,196.68
3203,2026-04-02 18:00:00,CUST-494,Clothing,2,451.77,14.84,Delivered,5.0,Europe,903.54
3204,2026-04-02 19:00:00,CUST-163,Clothing,1,92.83,35.12,Delivered,4.0,Europe,92.83
3205,2026-04-02 20:00:00,CUST-816,Beauty,4,442.63,17.87,Cancelled,4.0,Europe,1770.52
3206,2026-04-02 21:00:00,CUST-820,Beauty,1,290.4,31.98,Delivered,1.0,South America,290.4
3207,2026-04-02 22:00:00,CUST-171,Clothing,1,435.05,48.44,Delivered,5.0,North America,435.05
3208,2026-04-02 23:00:00,CUST-888,Beauty,2,242.29,40.7,Delivered,5.0,South America,484.58
3209,2026-04-03 00:00:00,CUST-373,Electronics,3,464.54,19.98,Cancelled,5.0,Asia,1393.62
3210,2026-04-03 01:00:00,CUST-419,Electronics,1,113.63,26.26,Delivered,5.0,Europe,113.63
3211,2026-04-03 02:00:00,CUST-437,Beauty,1,281.8,14.03,Delivered,1.0,Asia,281.8
3212,2026-04-03 03:00:00,CUST-465,Clothing,2,71.66,5.71,Shipped,5.0,North America,143.32
3213,2026-04-03 04:00:00,CUST-594,Books,1,229.14,18.04,Delivered,4.0,North America,229.14
3214,2026-04-03 05:00:00,CUST-706,Clothing,1,289.25,21.62,Delivered,5.0,South America,289.25
3215,2026-04-03 06:00:00,CUST-265,Beauty,2,306.78,30.4,Delivered,5.0,North America,613.56
3216,2026-04-03 07:00:00,CUST-643,Clothing,1,189.11,47.48,Shipped,5.0,North America,189.11
3217,2026-04-03 08:00:00,CUST-110,Clothing,1,47.4,47.65,Delivered,5.0,South America,47.4
3218,2026-04-03 09:00:00,CUST-400,Clothing,1,331.11,8.15,Returned,5.0,South America,331.11
3219,2026-04-03 10:00:00,CUST-828,Home Decor,5,249.33,32.66,Cancelled,5.0,South America,1246.65
3220,2026-04-03 11:00:00,CUST-900,Clothing,4,77.07,6.91,Delivered,5.0,South America,308.28
3221,2026-04-03 12:00:00,CUST-201,Books,1,468.58,34.16,Delivered,5.0,North America,468.58
3222,2026-04-03 13:00:00,CUST-524,Electronics,1,478.28,10.3,Delivered,5.0,Asia,478.28
3223,2026-04-03 14:00:00,CUST-491,Electronics,1,429.74,47.59,Delivered,5.0,South America,429.74
3224,2026-04-03 15:00:00,CUST-878,Clothing,1,423.5,43.9,Delivered,5.0,North America,423.5
3225,2026-04-03 16:00:00,CUST-313,Home Decor,2,58.35,6.0,Delivered,3.0,North America,116.7
3226,2026-04-03 17:00:00,CUST-790,Beauty,2,496.78,40.2,Delivered,3.0,North America,993.56
3227,2026-04-03 18:00:00,CUST-187,Clothing,1,206.19,33.62,Shipped,3.0,North America,206.19
3228,2026-04-03 19:00:00,CUST-652,Home Decor,1,89.93,27.29,Cancelled,4.0,North America,89.93
3229,2026-04-03 20:00:00,CUST-500,Clothing,1,407.93,32.12,Delivered,4.0,South America,407.93
3230,2026-04-03 21:00:00,CUST-687,Home Decor,1,120.61,35.52,Delivered,5.0,South America,120.61
3231,2026-04-03 22:00:00,CUST-988,Beauty,1,267.83,44.8,Shipped,4.0,Europe,267.83
3232,2026-04-03 23:00:00,CUST-145,Electronics,2,72.73,39.53,Cancelled,5.0,Europe,145.46
3233,2026-04-04 00:00:00,CUST-771,Clothing,2,242.58,30.89,Delivered,4.0,South America,485.16
3234,2026-04-04 01:00:00,CUST-562,Books,2,283.49,42.11,Delivered,5.0,South America,566.98
3235,2026-04-04 02:00:00,CUST-691,Beauty,1,228.5,49.41,Delivered,3.0,South America,228.5
3236,2026-04-04 03:00:00,CUST-409,Home Decor,2,44.05,18.51,Delivered,5.0,Asia,88.1
3237,2026-04-04 04:00:00,CUST-185,Clothing,1,247.62,10.33,Delivered,5.0,South America,247.62
3238,2026-04-04 05:00:00,CUST-191,Electronics,1,239.78,37.92,Returned,5.0,North America,239.78
3239,2026-04-04 06:00:00,CUST-759,Clothing,2,138.19,49.04,Cancelled,5.0,Asia,276.38
3240,2026-04-04 07:00:00,CUST-772,Beauty,1,461.58,10.25,Delivered,3.0,Asia,461.58
3241,2026-04-04 08:00:00,CUST-813,Home Decor,2,214.72,24.43,Delivered,4.0,North America,429.44
3242,2026-04-04 09:00:00,CUST-341,Electronics,2,433.42,7.8,Delivered,4.0,North America,866.84
3243,2026-04-04 10:00:00,CUST-964,Electronics,4,63.74,39.94,Delivered,4.0,Europe,254.96
3244,2026-04-04 11:00:00,CUST-101,Electronics,4,166.25,47.69,Delivered,5.0,North America,665.0
3245,2026-04-04 12:00:00,CUST-324,Electronics,1,96.4,27.45,Shipped,5.0,South America,96.4
3246,2026-04-04 13:00:00,CUST-900,Electronics,5,210.12,23.43,Delivered,5.0,South America,1050.6
3247,2026-04-04 14:00:00,CUST-844,Clothing,2,64.7,45.85,Delivered,5.0,Europe,129.4
3248,2026-04-04 15:00:00,CUST-688,Electronics,2,226.11,11.0,Delivered,4.0,Asia,452.22
3249,2026-04-04 16:00:00,CUST-215,Electronics,1,183.4,45.12,Delivered,2.0,Asia,183.4
3250,2026-04-04 17:00:00,CUST-765,Clothing,3,119.42,22.65,Shipped,5.0,Europe,358.26
3251,2026-04-04 18:00:00,CUST-202,Electronics,1,324.67,30.17,Delivered,4.0,South America,324.67
3252,2026-04-04 19:00:00,CUST-293,Electronics,3,475.95,28.77,Delivered,5.0,Europe,1427.85
3253,2026-04-04 20:00:00,CUST-265,Clothing,1,111.49,32.72,Shipped,5.0,South America,111.49
3254,2026-04-04 21:00:00,CUST-970,Electronics,2,358.78,47.4,Delivered,5.0,South America,717.56
3255,2026-04-04 22:00:00,CUST-189,Clothing,1,373.77,47.8,Delivered,5.0,North America,373.77
3256,2026-04-04 23:00:00,CUST-785,Electronics,1,254.08,42.4,Delivered,5.0,Europe,254.08
3257,2026-04-05 00:00:00,CUST-221,Beauty,1,449.86,13.62,Delivered,5.0,Europe,449.86
3258,2026-04-05 01:00:00,CUST-242,Books,1,483.53,20.01,Delivered,5.0,South America,483.53
3259,2026-04-05 02:00:00,CUST-205,Home Decor,1,187.5,26.95,Delivered,5.0,South America,187.5
3260,2026-04-05 03:00:00,CUST-986,Clothing,1,329.01,45.75,Delivered,1.0,North America,329.01
3261,2026-04-05 04:00:00,CUST-527,Beauty,2,334.48,28.44,Delivered,5.0,South America,668.96
3262,2026-04-05 05:00:00,CUST-404,Home Decor,3,207.78,48.98,Cancelled,2.0,South America,623.34
3263,2026-04-05 06:00:00,CUST-971,Electronics,2,165.23,49.27,Delivered,5.0,Asia,330.46
3264,2026-04-05 07:00:00,CUST-416,Clothing,1,467.53,31.94,Shipped,3.0,Europe,467.53
3265,2026-04-05 08:00:00,CUST-734,Beauty,1,397.09,44.49,Delivered,4.0,North America,397.09
3266,2026-04-05 09:00:00,CUST-108,Clothing,1,66.09,49.97,Delivered,3.0,North America,66.09
3267,2026-04-05 10:00:00,CUST-873,Electronics,4,68.74,43.24,Delivered,4.0,South America,274.96
3268,2026-04-05 11:00:00,CUST-172,Home Decor,3,462.05,34.56,Delivered,4.0,Europe,1386.15
3269,2026-04-05 12:00:00,CUST-458,Beauty,1,49.89,43.03,Delivered,1.0,Asia,49.89
3270,2026-04-05 13:00:00,CUST-322,Electronics,1,347.33,8.72,Delivered,5.0,North America,347.33
3271,2026-04-05 14:00:00,CUST-515,Clothing,3,121.11,33.57,Shipped,,South America,363.33
3272,2026-04-05 15:00:00,CUST-652,Electronics,3,27.24,14.74,Cancelled,5.0,Europe,81.72
3273,2026-04-05 16:00:00,CUST-469,Home Decor,3,39.22,10.22,Delivered,5.0,Asia,117.66
3274,2026-04-05 17:00:00,CUST-815,Electronics,3,193.03,45.18,Delivered,5.0,Europe,579.09
3275,2026-04-05 18:00:00,CUST-363,Clothing,1,48.02,33.78,Delivered,5.0,North America,48.02
3276,2026-04-05 19:00:00,CUST-939,Beauty,1,302.35,15.96,Delivered,5.0,South America,302.35
3277,2026-04-05 20:00:00,CUST-789,Clothing,1,327.15,22.41,Cancelled,5.0,South America,327.15
3278,2026-04-05 21:00:00,CUST-959,Home Decor,1,193.0,48.8,Delivered,5.0,North America,193.0
3279,2026-04-05 22:00:00,CUST-417,Clothing,1,374.01,43.8,Delivered,4.0,North America,374.01
3280,2026-04-05 23:00:00,CUST-183,Electronics,2,250.12,5.7,Delivered,2.0,Europe,500.24
3281,2026-04-06 00:00:00,CUST-417,Home Decor,1,220.81,49.09,Delivered,5.0,North America,220.81
3282,2026-04-06 01:00:00,CUST-210,Electronics,1,209.42,21.58,Delivered,4.0,Europe,209.42
3283,2026-04-06 02:00:00,CUST-350,Clothing,1,221.24,36.29,Delivered,4.0,South America,221.24
3284,2026-04-06 03:00:00,CUST-482,Electronics,1,484.26,37.07,Delivered,4.0,Asia,484.26
3285,2026-04-06 04:00:00,CUST-106,Home Decor,1,343.89,46.03,Delivered,5.0,South America,343.89
3286,2026-04-06 05:00:00,CUST-558,Books,3,164.45,44.83,Delivered,5.0,South America,493.35
3287,2026-04-06 06:00:00,CUST-183,Books,3,369.59,17.68,Delivered,2.0,Asia,1108.77
3288,2026-04-06 07:00:00,CUST-307,Clothing,1,171.83,33.96,Cancelled,4.0,Asia,171.83
3289,2026-04-06 08:00:00,CUST-489,Electronics,2,71.6,22.72,Cancelled,3.0,Asia,143.2
3290,2026-04-06 09:00:00,CUST-413,Clothing,1,242.93,28.65,Cancelled,5.0,South America,242.93
3291,2026-04-06 10:00:00,CUST-121,Beauty,2,378.0,29.96,Returned,4.0,North America,756.0
3292,2026-04-06 11:00:00,CUST-509,Electronics,1,195.05,22.84,Delivered,4.0,South America,195.05
3293,2026-04-06 12:00:00,CUST-994,Books,1,435.9,25.88,Delivered,3.0,North America,435.9
3294,2026-04-06 13:00:00,CUST-614,Clothing,3,199.61,14.38,Delivered,4.0,Europe,598.83
3295,2026-04-06 14:00:00,CUST-226,Books,1,181.42,32.34,Shipped,4.0,South America,181.42
3296,2026-04-06 15:00:00,CUST-908,Beauty,1,499.14,39.15,Delivered,5.0,Asia,499.14
3297,2026-04-06 16:00:00,CUST-799,Beauty,1,246.41,24.34,Delivered,4.0,South America,246.41
3298,2026-04-06 17:00:00,CUST-973,Clothing,1,404.56,49.0,Cancelled,5.0,South America,404.56
3299,2026-04-06 18:00:00,CUST-113,Electronics,1,404.44,7.58,Delivered,4.0,Asia,404.44
3300,2026-04-06 19:00:00,CUST-111,Clothing,3,463.92,31.51,Delivered,4.0,Europe,1391.76
3301,2026-04-06 20:00:00,CUST-186,Clothing,2,51.6,31.26,Delivered,4.0,Europe,103.2
